Country_Name,Country_Code,Time,Time_Code,GDP,Exports,Imports,CO2_GDP,CO2_percapita
Thailand,THA,1997,YR1997,150000000000.00000,48.23706,46.81473,0.82691,2.97599
Thailand,THA,1998,YR1998,114000000000.00000,57.93730,42.30317,0.79121,2.59792
Thailand,THA,1999,YR1999,127000000000.00000,56.43854,44.26775,0.79754,2.70786
Thailand,THA,2000,YR2000,126000000000.00000,64.84025,56.45770,0.76287,2.67878
Thailand,THA,2001,YR2001,120000000000.00000,63.25069,57.01728,0.78040,2.80875
Thailand,THA,2002,YR2002,134000000000.00000,60.64575,54.32399,0.78371,2.96740
Thailand,THA,2003,YR2003,152000000000.00000,61.52255,55.17027,0.75072,3.02076
Thailand,THA,2004,YR2004,173000000000.00000,65.97186,61.44002,0.77042,3.26805
Thailand,THA,2005,YR2005,189000000000.00000,68.40272,69.45115,0.76945,3.37424
Thailand,THA,2006,YR2006,222000000000.00000,68.67534,65.41160,0.74160,3.38805
Thailand,THA,2007,YR2007,263000000000.00000,68.87228,61.00095,0.72594,3.47019
Thailand,THA,2008,YR2008,291000000000.00000,71.41642,69.02059,0.71975,3.47393
Thailand,THA,2009,YR2009,282000000000.00000,64.43861,54.83081,0.69673,3.31571
Thailand,THA,2010,YR2010,341000000000.00000,66.48617,60.76435,0.69392,3.52668
Thailand,THA,2011,YR2011,371000000000.00000,70.85491,68.82050,0.68300,3.47778
Thailand,THA,2012,YR2012,398000000000.00000,68.95124,68.72370,0.68302,3.70586
Thailand,THA,2013,YR2013,420000000000.00000,67.17114,65.29113,0.68693,3.80406
Thailand,THA,2014,YR2014,407000000000.00000,68.39414,62.51136,0.67174,3.73604
Thailand,THA,2015,YR2015,401000000000.00000,67.63669,57.20297,0.66996,3.82468
Thailand,THA,2016,YR2016,413000000000.00000,67.07088,53.50434,0.64545,3.79447
Thailand,THA,2017,YR2017,456000000000.00000,66.67283,54.21859,0.61777,3.76790
Thailand,THA,2018,YR2018,507000000000.00000,64.83810,56.00377,0.58685,3.71843
Thailand,THA,2019,YR2019,544000000000.00000,59.51889,50.17062,0.59639,3.84904
Thailand,THA,2020,YR2020,500000000000.00000,51.49490,46.30479,0.61412,3.71426
Turkiye,TUR,1996,YR1996,181000000000.00000,21.54266,27.82666,0.51038,3.07391
Turkiye,TUR,1997,YR1997,190000000000.00000,24.58172,30.38861,0.49514,3.15660
Turkiye,TUR,1998,YR1998,276000000000.00000,20.66623,19.72918,0.48416,3.11184
Turkiye,TUR,1999,YR1999,256000000000.00000,18.81091,18.85401,0.49781,3.04898
Turkiye,TUR,2000,YR2000,274000000000.00000,19.88120,22.47324,0.52292,3.37521
Turkiye,TUR,2001,YR2001,202000000000.00000,27.18194,22.68953,0.50707,3.03926
Turkiye,TUR,2002,YR2002,240000000000.00000,25.10512,22.87728,0.50125,3.15369
Turkiye,TUR,2003,YR2003,315000000000.00000,23.00618,23.21892,0.49910,3.27751
Turkiye,TUR,2004,YR2004,409000000000.00000,23.62475,25.20108,0.46586,3.31343
Turkiye,TUR,2005,YR2005,506000000000.00000,21.87627,24.26609,0.44722,3.42048
Turkiye,TUR,2006,YR2006,557000000000.00000,22.39483,26.36804,0.46457,3.75113
Turkiye,TUR,2007,YR2007,681000000000.00000,21.88953,25.96129,0.48950,4.10064
Turkiye,TUR,2008,YR2008,770000000000.00000,23.56629,26.98196,0.48258,4.02695
Turkiye,TUR,2009,YR2009,649000000000.00000,23.37020,23.41687,0.50899,3.99176
Turkiye,TUR,2010,YR2010,777000000000.00000,21.19413,25.50033,0.48491,4.06876
Turkiye,TUR,2011,YR2011,839000000000.00000,22.99370,30.31047,0.46656,4.29587
Turkiye,TUR,2012,YR2012,881000000000.00000,24.36088,28.46993,0.46083,4.38110
Turkiye,TUR,2013,YR2013,958000000000.00000,23.79301,28.73429,0.41099,4.16695
Turkiye,TUR,2014,YR2014,939000000000.00000,25.20554,28.56076,0.41936,4.37412
Turkiye,TUR,2015,YR2015,864000000000.00000,24.53128,26.55727,0.40890,4.43730
Turkiye,TUR,2016,YR2016,870000000000.00000,23.08351,25.24468,0.42148,4.64579
Turkiye,TUR,2017,YR2017,859000000000.00000,26.03942,29.72275,0.43550,5.09318
Turkiye,TUR,2018,YR2018,778000000000.00000,31.15288,31.40149,0.41887,5.00079
Turkiye,TUR,2019,YR2019,760000000000.00000,32.52720,30.16153,0.40022,4.77677
Turkiye,TUR,2020,YR2020,720000000000.00000,28.73313,32.22280,0.40110,4.84227
Ukraine,UKR,1996,YR1996,44558841762.00000,45.65193,48.20471,4.98427,6.77881
Ukraine,UKR,1997,YR1997,50151522612.00000,40.59123,43.65019,4.87317,6.48774
Ukraine,UKR,1998,YR1998,41882529045.00000,41.88785,44.16188,4.68067,6.16793
Ukraine,UKR,1999,YR1999,31580642102.00000,53.70379,48.24792,4.63602,6.15463
Ukraine,UKR,2000,YR2000,32375081951.00000,60.29706,55.43866,4.25819,6.04713
Ukraine,UKR,2001,YR2001,39309580983.00000,50.64899,49.27714,3.95558,6.17629
Ukraine,UKR,2002,YR2002,43956163612.00000,50.11873,45.87594,3.79740,6.30550
Ukraine,UKR,2003,YR2003,52010352502.00000,52.54313,50.04705,3.76732,6.90668
Ukraine,UKR,2004,YR2004,67220154164.00000,58.69683,51.28488,3.13418,6.47260
Ukraine,UKR,2005,YR2005,89238865119.00000,47.72973,46.91784,2.92465,6.27118
Ukraine,UKR,2006,YR2006,112000000000.00000,43.21862,45.96243,2.79781,6.49720
Ukraine,UKR,2007,YR2007,149000000000.00000,41.28991,46.75665,2.65473,6.71137
Ukraine,UKR,2008,YR2008,188000000000.00000,43.25987,50.91202,2.50542,6.51118
Ukraine,UKR,2009,YR2009,122000000000.00000,42.92882,44.54734,2.46633,5.46359
Ukraine,UKR,2010,YR2010,141000000000.00000,46.45654,49.27319,2.53236,5.86266
Ukraine,UKR,2011,YR2011,169000000000.00000,49.40616,55.39892,2.53034,6.19923
Ukraine,UKR,2012,YR2012,183000000000.00000,47.38283,55.23996,2.47092,6.07787
Ukraine,UKR,2013,YR2013,190000000000.00000,42.89738,51.10429,2.40882,5.94132
Ukraine,UKR,2014,YR2014,134000000000.00000,48.59296,52.09882,2.35629,5.25110
Ukraine,UKR,2015,YR2015,91030968761.00000,52.59768,55.20894,2.09893,4.23147
Ukraine,UKR,2016,YR2016,93355868978.00000,49.29862,56.22259,2.16245,4.48077
Ukraine,UKR,2017,YR2017,112000000000.00000,48.12492,55.91007,1.83270,3.90216
Ukraine,UKR,2018,YR2018,131000000000.00000,45.23524,53.96458,1.87910,4.15987
Ukraine,UKR,2019,YR2019,154000000000.00000,41.23169,49.27954,1.71270,3.93365
Ukraine,UKR,2020,YR2020,157000000000.00000,38.82165,40.33481,1.68841,3.75382
United Kingdom,GBR,1996,YR1996,1420000000000.00000,26.36663,25.84394,0.27328,9.37780
United Kingdom,GBR,1997,YR1997,1560000000000.00000,25.77394,25.18051,0.25125,8.98866
United Kingdom,GBR,1998,YR1998,1660000000000.00000,24.43147,24.87877,0.24440,8.99344
United Kingdom,GBR,1999,YR1999,1690000000000.00000,24.28291,25.29780,0.23578,8.90816
United Kingdom,GBR,2000,YR2000,1670000000000.00000,25.61874,26.85092,0.23004,9.01453
United Kingdom,GBR,2001,YR2001,1650000000000.00000,25.52206,27.28479,0.23127,9.22302
United Kingdom,GBR,2002,YR2002,1790000000000.00000,24.44342,26.86454,0.22122,8.94023
United Kingdom,GBR,2003,YR2003,2060000000000.00000,23.97071,26.14778,0.21947,9.10409
United Kingdom,GBR,2004,YR2004,2420000000000.00000,23.97976,26.35361,0.21446,9.05309
United Kingdom,GBR,2005,YR2005,2540000000000.00000,25.17728,27.36148,0.20805,8.95540
United Kingdom,GBR,2006,YR2006,2710000000000.00000,27.43236,29.36550,0.20408,8.90861
United Kingdom,GBR,2007,YR2007,3090000000000.00000,25.41920,27.41494,0.19474,8.65103
United Kingdom,GBR,2008,YR2008,2930000000000.00000,27.30852,29.09677,0.18946,8.33782
United Kingdom,GBR,2009,YR2009,2420000000000.00000,26.62922,27.96128,0.17961,7.49069
United Kingdom,GBR,2010,YR2010,2490000000000.00000,28.55963,30.24701,0.18142,7.68957
United Kingdom,GBR,2011,YR2011,2670000000000.00000,31.09263,32.06456,0.16574,7.04484
United Kingdom,GBR,2012,YR2012,2710000000000.00000,30.37454,31.51541,0.17151,7.34426
United Kingdom,GBR,2013,YR2013,2790000000000.00000,30.04922,31.60631,0.16338,7.07610
United Kingdom,GBR,2014,YR2014,3070000000000.00000,28.38997,30.46735,0.14500,6.43335
United Kingdom,GBR,2015,YR2015,2930000000000.00000,27.63033,29.28270,0.13666,6.15938
United Kingdom,GBR,2016,YR2016,2700000000000.00000,28.65047,30.60575,0.12745,5.82450
United Kingdom,GBR,2017,YR2017,2680000000000.00000,30.67245,32.12712,0.11943,5.55329
United Kingdom,GBR,2018,YR2018,2880000000000.00000,31.23491,32.76489,0.11541,5.42513
United Kingdom,GBR,2019,YR2019,2860000000000.00000,31.25761,32.87255,0.10898,5.17584
United Kingdom,GBR,2020,YR2020,2700000000000.00000,29.23719,28.87897,0.10929,4.60114
United States,USA,1996,YR1996,8070000000000.00000,10.74664,11.94044,0.45634,19.57537
United States,USA,1997,YR1997,8580000000000.00000,11.11975,12.30857,0.45927,20.33085
United States,USA,1998,YR1998,9060000000000.00000,10.51526,12.31063,0.44331,20.26629
United States,USA,1999,YR1999,9630000000000.00000,10.30933,13.00423,0.42443,20.10112
United States,USA,2000,YR2000,10300000000000.00000,10.69278,14.41022,0.41993,20.46980
United States,USA,2001,YR2001,10600000000000.00000,9.70345,13.26373,0.41397,20.17154
United States,USA,2002,YR2002,10900000000000.00000,9.13138,13.15499,0.39608,19.44553
United States,USA,2003,YR2003,11500000000000.00000,9.03566,13.59165,0.38985,19.50651
United States,USA,2004,YR2004,12200000000000.00000,9.62875,14.81931,0.38065,19.59762
United States,USA,2005,YR2005,13000000000000.00000,9.98205,15.65650,0.36881,19.46927
United States,USA,2006,YR2006,13800000000000.00000,10.64139,16.33389,0.35256,18.94592
United States,USA,2007,YR2007,14500000000000.00000,11.46379,16.54823,0.35070,19.04291
United States,USA,2008,YR2008,14800000000000.00000,12.42585,17.44195,0.33941,18.27849
United States,USA,2009,YR2009,14500000000000.00000,10.93222,13.82731,0.32327,16.80868
United States,USA,2010,YR2010,15000000000000.00000,12.34136,15.87853,0.32913,17.43174
United States,USA,2011,YR2011,15600000000000.00000,13.56347,17.27902,0.31097,16.60419
United States,USA,2012,YR2012,16300000000000.00000,13.64405,17.03779,0.29125,15.78976
United States,USA,2013,YR2013,16800000000000.00000,13.57807,16.42429,0.29383,16.11118
United States,USA,2014,YR2014,17600000000000.00000,13.54596,16.45204,0.28812,16.04092
United States,USA,2015,YR2015,18200000000000.00000,12.46099,15.35124,0.27412,15.56002
United States,USA,2016,YR2016,18700000000000.00000,11.93954,14.64746,0.26443,15.14988
United States,USA,2017,YR2017,19500000000000.00000,12.26174,15.01742,0.25466,14.82325
United States,USA,2018,YR2018,20500000000000.00000,12.36099,15.24939,0.25538,15.22252
United States,USA,2019,YR2019,21400000000000.00000,11.87247,14.57948,0.24174,14.67338
United States,USA,2020,YR2020,21100000000000.00000,10.20213,13.18164,0.22297,13.03283
Uruguay,URY,1996,YR1996,20515457256.00000,19.66998,19.85846,0.16478,1.68922
Uruguay,URY,1997,YR1997,23969738388.00000,17.45785,20.24855,0.15481,1.71288
Uruguay,URY,1998,YR1998,25385887786.00000,16.41991,19.22010,0.15395,1.77075
Uruguay,URY,1999,YR1999,23983945191.00000,15.09765,18.28880,0.18355,2.06870
Uruguay,URY,2000,YR2000,22823271521.00000,16.69810,20.01564,0.15061,1.65800
Uruguay,URY,2001,YR2001,20898762265.00000,16.80466,19.50485,0.14193,1.49845
Uruguay,URY,2002,YR2002,13606515936.00000,20.62167,19.40739,0.14090,1.37023
Uruguay,URY,2003,YR2003,12045638210.00000,27.43242,24.32678,0.13840,1.35523
Uruguay,URY,2004,YR2004,13686329890.00000,32.11230,29.36439,0.16042,1.64762
Uruguay,URY,2005,YR2005,17362857684.00000,30.40402,28.47368,0.14807,1.63241
Uruguay,URY,2006,YR2006,19741420467.00000,30.29750,31.67407,0.16631,1.90595
Uruguay,URY,2007,YR2007,23797773024.00000,29.09049,30.11996,0.14433,1.75888
Uruguay,URY,2008,YR2008,31119603034.00000,30.20302,35.00507,0.17826,2.32308
Uruguay,URY,2009,YR2009,32708318594.00000,27.09922,26.29520,0.16915,2.29233
Uruguay,URY,2010,YR2010,41950361212.00000,26.34299,25.35604,0.12862,1.87428
Uruguay,URY,2011,YR2011,50342405198.00000,26.42215,26.82488,0.14803,2.26256
Uruguay,URY,2012,YR2012,54232266359.00000,25.91963,29.14152,0.16012,2.52666
Uruguay,URY,2013,YR2013,61337620936.00000,23.35314,26.36471,0.13218,2.17605
Uruguay,URY,2014,YR2014,61496186974.00000,23.54266,25.54496,0.11311,1.91658
Uruguay,URY,2015,YR2015,57680328702.00000,22.47785,22.85039,0.11542,1.95638
Uruguay,URY,2016,YR2016,57480788380.00000,26.93168,21.53885,0.11125,1.91141
Uruguay,URY,2017,YR2017,65006047680.00000,25.93116,20.44679,0.10228,1.78359
Uruguay,URY,2018,YR2018,65203071111.00000,26.50057,21.41614,0.10952,1.91001
Uruguay,URY,2019,YR2019,62048585619.00000,27.81040,21.74691,0.11304,1.98538
Uruguay,URY,2020,YR2020,53666908480.00000,25.20863,20.80865,0.11541,1.89972
Korea,KOR,1996,YR1996,610000000000.00000,24.80197,27.85200,0.62848,9.00589
Korea,KOR,1997,YR1997,570000000000.00000,28.34551,29.17752,0.62321,9.39290
Korea,KOR,1998,YR1998,383000000000.00000,39.53668,28.96079,0.55788,7.91953
Korea,KOR,1999,YR1999,498000000000.00000,32.59082,27.17193,0.54870,8.62092
Korea,KOR,2000,YR2000,576000000000.00000,33.93917,32.15599,0.55990,9.51405
Korea,KOR,2001,YR2001,548000000000.00000,31.78774,30.43606,0.54525,9.64054
Korea,KOR,2002,YR2002,627000000000.00000,29.77275,28.58028,0.51095,9.67578
Korea,KOR,2003,YR2003,703000000000.00000,31.39784,29.77676,0.49849,9.68660
Korea,KOR,2004,YR2004,793000000000.00000,36.75434,33.26138,0.49633,10.10574
Korea,KOR,2005,YR2005,935000000000.00000,35.28308,33.04173,0.47102,9.98249
Korea,KOR,2006,YR2006,1050000000000.00000,35.62642,35.02545,0.45384,10.07162
Korea,KOR,2007,YR2007,1170000000000.00000,37.39218,36.48235,0.44289,10.34626
Korea,KOR,2008,YR2008,1050000000000.00000,47.64189,47.87447,0.43952,10.49694
Korea,KOR,2009,YR2009,944000000000.00000,45.18535,40.94827,0.44598,10.68065
Korea,KOR,2010,YR2010,1140000000000.00000,47.10374,44.29586,0.45609,11.60783
Korea,KOR,2011,YR2011,1250000000000.00000,53.33773,52.22858,0.45766,11.98480
Korea,KOR,2012,YR2012,1280000000000.00000,54.09405,51.36428,0.44830,11.95853
Korea,KOR,2013,YR2013,1370000000000.00000,51.29207,46.66003,0.43403,11.89004
Korea,KOR,2014,YR2014,1480000000000.00000,47.83142,42.78302,0.41248,11.58872
Korea,KOR,2015,YR2015,1470000000000.00000,42.98956,36.14293,0.41468,11.91469
Korea,KOR,2016,YR2016,1500000000000.00000,40.13265,33.47116,0.40786,12.01620
Korea,KOR,2017,YR2017,1620000000000.00000,40.93421,36.18671,0.40226,12.19149
Korea,KOR,2018,YR2018,1720000000000.00000,41.71329,37.27557,0.39340,12.21646
Korea,KOR,2019,YR2019,1650000000000.00000,39.27586,36.48128,0.37374,11.82528
Korea,KOR,2020,YR2020,1640000000000.00000,36.35959,32.67445,0.35031,10.99003
