year,countrycode,Shanon_index
2018,BB,3.4110761435861989
1992,RS,3.6501955463645959
1986,HK,3.2282331831412536
1969,PT,3.2544556909250693
1950,SC,0.0
1991,LT,4.8985822295259425
1980,LT,3.8826707419257809
1952,LT,3.7944557272472696
2013,BQ,2.9900827376387769
1970,ZW,3.929127430680369
1955,ZW,5.0005893866021314
1952,ZW,4.9526908731770769
1989,SR,1.346285450752627
1985,KG,3.4716167901276
1985,MY,3.7215438766651014
1966,UA,3.5221130264909122
1963,AO,3.2423500391095152
2010,IO,2.97567936456597
1977,IS,2.6765984206781153
1990,AF,2.0563526499847913
1954,HN,3.7902106026566962
1956,GT,3.9831347021195356
1961,AT,5.0702587352871937
2002,NA,5.1772316603095936
1956,NZ,4.15360639873134
1972,AT,4.2899340002166175
1947,NZ,2.842343025203061
1951,PY,4.96268289695536
1949,CD,5.1837750939925513
2011,SA,3.6120318465508512
1965,ET,1.0084530332170143
2021,BN,4.0767512141786328
1996,ZW,4.5120931866677152
1985,NP,5.0110728969221707
1988,CZ,0.97375830136022223
1968,CF,4.18209685055061
1955,BO,4.0061261374350678
2015,CZ,3.4053422772865281
1948,PL,3.4320626444038207
2009,FK,2.0723131949877414
1948,DK,2.3199295952699859
1951,ZW,4.4503309503666522
1972,AF,3.0611876343165267
2003,BJ,3.4129673403104168
1992,BJ,5.143595484614532
2012,BJ,4.273408912040261
1958,GI,1.1682824501765625
1949,IE,2.5367540705379028
1959,NG,4.581087038175272
1958,NZ,4.2336057188653617
1994,BQ,2.3432748213082726
1989,UA,3.8631832457565887
1993,BN,2.701661167969029
1957,CR,4.0207500711080373
1945,NO,3.3346532076222171
1965,SN,3.2161305712363726
2011,UA,3.44455005218022
1998,BD,3.5225889138148565
1998,PH,2.0048501349957761
2003,MT,3.0128183461647993
1981,PL,0.057081359584962181
1961,SN,3.6920248146823313
2014,TF,1.0281595074645116
1975,GT,6.2006072624727127
1997,ZZ,2.2542720377112064
1979,NE,3.9450367481091475
1980,PT,2.5048917152794865
1955,NP,2.9927327086935813
1959,PW,4.9386879307022093
1994,KH,3.8393515040644912
2012,GW,3.3149273815268168
1971,PM,1.3522780324110473
1981,IR,2.1733135296345214
1967,GA,2.4412022214832185
1959,CH,4.344864181682504
1953,PR,3.6773096330733379
1995,VC,2.3140913051829619
2005,GY,3.2456462139898941
1959,CM,5.2657495095861862
1995,GM,4.3453539416979305
1960,MA,1.0195002324969558
1948,BZ,4.95508439088798
1953,CD,5.2391617933492771
1968,TN,4.3080096189709307
2021,LB,3.8521127165911278
2004,UM,2.6593326093704794
1994,AT,3.4557012368993734
1981,CH,3.886612596324845
1964,BZ,3.2305904357924575
2006,AM,2.8821166596532373
2006,NG,4.5749866471501868
2010,BA,2.962591167430626
2022,BH,3.2919296997724574
2010,AW,3.5063614369054359
1975,SA,3.57559292950669
1998,GH,4.2388394842255828
1992,RE,1.177292216869235
1947,PH,5.2971290001341913
2007,SI,4.3908432748533395
1997,SI,3.5331730494896991
1978,KI,2.8565364249487168
2019,PK,4.3189147310614366
1974,DO,3.6858060847798635
1972,EE,3.6210220763657248
1948,CH,4.27153392579952
1986,IS,2.1840176361467516
1948,IT,4.3214687632426987
2001,LA,0.61045737530290145
1975,AT,4.4039954810858815
1962,SZ,3.6123014315508351
2001,GL,2.8188520075761705
2005,UY,4.2393582305659745
1987,SV,2.9596943535997595
1968,TD,2.0801158527562609
1955,BW,3.5956768602438132
1974,MR,0.82786454219236338
1992,BM,4.125392706826565
1988,NC,4.5827008009506676
1999,SB,4.09703209169916
2001,TT,4.4459788906508821
1952,CL,4.7595074380569713
1989,GA,5.4521731691196011
1997,JM,4.665556243870828
1964,BM,2.7864910940144254
2009,TN,2.341665223479
1982,AG,1.9766924956059286
1981,GI,3.0399106379707566
2005,BF,3.5302040547743356
1985,SR,4.1809658277079462
1945,HN,5.127191898149067
1962,GU,5.2944741618889255
1985,TF,0.66667476289334893
1958,RU,4.9957269072753068
2005,GE,3.0249922590802187
1996,RO,3.4107622551087684
1991,BS,3.9063081173246745
1998,NC,2.997642186340308
2002,JO,3.9701632316912492
1960,UY,4.2223143012849382
1975,MH,3.544274392462448
1949,SY,3.4632326717284641
2001,FM,3.9380223203610889
1959,SV,5.103612869759969
1994,DM,1.4047787707384616
2003,TM,2.9802053871886209
1950,MN,1.5607104090414063
2013,CC,2.70690772370832
2011,BQ,3.3743870984678117
1953,RW,4.2858070109329027
1954,HM,1.1099026167324357
2006,SK,4.2173684932962292
1981,HU,2.6200409192384688
2000,SI,3.7569417009814265
1979,SG,3.3639552680500149
1973,GP,2.02849907985319
1967,SH,4.2572736878212112
1990,RW,4.3531403664558326
2013,MN,3.5348892225914761
1986,JE,3.5009577151485
1975,VG,3.6430706876358321
1968,SJ,1.9340913687016632
1995,CG,2.9747067284823121
1948,TH,2.903400758180918
2006,SI,3.9223487776961763
2010,MR,2.4462035116414294
2001,EH,0.62422219480998808
1992,AG,2.5264464265103164
2005,HN,5.1017610212593283
2006,BT,5.0990588250526159
1973,TO,1.1865065200943947
1957,ID,4.8395226531922821
1977,FM,3.6731738534819867
1964,WS,1.3862943611198906
1957,IE,2.779288776865164
1982,SK,1.2328384643541443
1988,SK,3.7880346648539929
1996,EE,1.6276362412042646
2012,BY,4.1054321239488605
2014,MR,0.25971982030443064
1981,FO,2.1217909030421924
1949,GE,1.2275294114572126
1983,LU,2.9870251619301875
2013,PS,4.0146109793288929
2007,CY,4.0982811040113774
2003,VI,3.7886130273640233
2023,SN,0.33836574062209862
2003,SZ,3.3469523675785284
1981,SL,1.4835989936071383
2006,BW,4.1861558667750414
1967,GP,2.3464167623020997
2013,SK,1.993484531203447
2023,SC,2.6555822359523837
1949,GH,3.5084982478940567
2016,SD,3.1594467597516509
1996,MV,4.0946469845525675
1988,MT,2.9095430304253846
1951,PK,2.5167268752477852
1981,DJ,2.3655203773601752
2005,PW,3.6090820108505395
2016,FM,2.7090494095625477
1962,AO,4.7890685562354927
2006,MK,3.6180996159206384
2013,XK,2.1959860238621367
2008,ZM,4.743304073756
1976,LU,3.9439463257760985
1984,SB,3.587582955518771
1979,AT,3.6148549563690038
1966,AX,4.3623382443448691
2004,SK,1.7478251111184813
1986,MU,3.0507191730461058
2002,SY,3.7147442780844244
2010,VA,1.6394154166622568
2023,MG,5.4898302705337585
1994,ZZ,3.6214095922150471
1949,NI,5.399621586384864
2012,MR,1.9190882148945443
2007,PY,3.2290915265177333
2000,CI,3.958553007517152
1993,GD,3.5153366160609427
2018,VA,1.6622081698791715
2007,GD,3.0786851959473873
2017,AD,1.0643385374637879
1969,HU,1.3044585878259984
2016,BL,2.6880816958662015
1999,LB,2.2125902742693606
1960,PR,4.7532253314329207
1954,MY,5.8271951740145234
1984,BT,3.7447754778194735
1970,PF,4.6527491726998136
1967,MA,3.1143341198148122
2000,MM,4.1708709868325693
1995,EG,3.1936977136704017
2012,IM,3.2039484516908678
2021,ML,3.2524006254340154
2017,PK,4.4276481743202147
2012,UZ,4.16511962640397
1951,TM,1.9504094967322703
2022,BN,4.0663249964585679
1998,BY,2.31996306377223
2011,SB,3.0488048868156579
2006,CG,4.1413300609396915
1978,HK,2.8387708027116374
2007,BB,3.5393017791731327
1969,AG,3.2360384517657015
1949,BM,5.0919594068261782
2016,IQ,2.8255426684401681
2009,RW,4.8110314469338373
1988,PK,4.5714535962466067
1982,GM,2.4574533243025738
1969,SB,3.0073735751999622
2012,RO,3.5155305009450415
2012,KN,3.0006116427674425
2009,AS,2.1439522006438692
1993,KY,3.6324541388198934
1968,BB,3.817881477755817
1961,IR,3.0348852998250866
1945,RU,3.9369535637014081
2012,IO,2.8033342194980455
1986,TO,3.1037263948328135
1982,MY,3.1979560313686743
1988,UM,0.45063637117921307
1977,OM,5.2684630602795544
1998,ME,2.7347581062002808
1975,KY,2.6780541060122194
1949,HR,3.2579356067738159
1949,SV,3.8091389026923945
1989,IE,2.5827928906877342
1988,PS,2.7770110075594809
1946,CU,4.4931852379141839
2016,BD,3.861008768455922
1976,FJ,0.71578341341181184
2006,KZ,3.1627918833904594
1983,MA,3.1851484780371493
1954,AZ,1.6094379124341005
1968,CU,3.8371830196073056
1950,VN,3.7011388387707438
1967,BB,2.2154740863766578
1964,UM,4.1256388635728367
1954,AF,3.4580629275065897
1984,ME,3.2799273497504395
2017,BN,3.9546315920168067
2004,EH,3.3694891465910244
1987,JE,3.5657387570290071
1998,ZW,4.4146598284872143
1972,AG,3.3955293686012329
1976,GS,3.5639765816927493
1955,IN,4.0988525494852839
1999,GA,3.1756783680499479
1954,DZ,2.8799718980766023
2002,DM,3.9824235224329958
1992,AI,1.6399509636521372
1987,GQ,4.6743432258753419
1956,NI,3.6579597446846983
2012,TN,3.6575755784003174
2005,DM,3.5191200105833857
1991,AE,2.4910189204545667
1974,DZ,2.6201882703963819
1989,DZ,3.1902727882299979
1994,CZ,1.3484708683277464
2023,SX,2.923769996675194
2017,PS,3.3602787674111467
2010,DM,1.326544178413928
1984,SL,4.5850703548002585
2000,JO,3.7366987754847685
1968,KZ,3.2733427787872351
1966,MH,3.72146382787583
1961,LK,3.0455331638614029
2002,SC,3.217522023677597
1958,UZ,2.3700553742220389
1992,ET,4.1014345662923057
1992,LA,3.5075252799676204
2017,KP,2.2836614928081471
1993,UZ,3.0970529519461936
1989,BQ,2.9626988955738969
1998,SA,3.0661462153612593
1997,CF,4.5551101052708693
2004,BT,1.3321790402101223
1988,SL,3.5668055683710898
2008,SB,4.0956638629869691
1982,KW,3.4958910454408145
1993,YE,4.17207778419564
1996,CF,4.41476893769136
1993,VC,3.7446690069962085
1985,CW,2.4313360206460986
1986,GU,3.5882394186534272
2022,MS,3.3686845746468141
1986,LU,2.3084632330229242
2008,AO,3.7253874018603361
1996,LV,3.7845065441617871
1985,CD,3.010230209629662
1986,CY,3.3562884723242195
2001,MN,2.8190451845755344
1982,CK,4.4609212199445123
2003,FM,4.4909735556266011
2022,TD,3.7492562768555215
1972,HU,3.7653569748182676
1994,SC,2.9709444214751555
1957,VC,0.69314718055994529
2021,LS,4.1112131874513542
1997,WS,2.6915208005004834
2008,TC,2.828185340268297
1989,FK,1.3858333168373795
1981,GU,4.071683626945271
2002,BN,3.75071501124885
2006,MT,3.923656046203682
1985,NF,1.2209999687314046
1947,PG,3.109583179574825
1977,CM,4.4019028269002387
1996,LB,2.9174329732922151
1982,SX,3.1067384435356011
2019,AD,4.0142787091989414
1952,CG,2.3882151789255897
1974,GE,2.257582125161953
1995,KN,3.0238653607949848
1973,FM,1.7491259766512848
1990,BW,2.3064035376728382
1983,BB,3.285961967424945
2020,DJ,3.5992243719968808
2018,LB,3.8401436616283391
1959,AO,4.1427604278883869
2013,TN,2.0489008149542456
2004,SZ,4.1580938334869089
2004,SG,3.7331834421495187
2012,TM,1.1264340040300842
2016,BN,3.4898047533673968
1997,SN,1.6838017105647902
2021,TL,3.8810820580085559
2015,EH,2.7015431796694664
2012,YE,2.6160260159943136
2002,PS,2.9138349423996939
2006,ZM,3.6860147589092107
1953,CZ,2.1374669836942668
1999,EG,3.4678916365147145
1969,IS,2.3481809173432353
2014,IQ,3.1331907866536421
1974,RE,3.8988577732798451
1994,SD,2.992341949691959
1995,KG,3.505845299323302
1971,AT,1.2068784495566611
2008,GP,1.9044046668561823
2016,MO,2.8662716886944031
1960,GU,3.6094079898237079
2008,KN,2.7642520795183634
2021,AS,2.6595883550610164
2017,PW,3.6037244236650827
2000,GG,1.9246192396996014
1988,KZ,2.2239918148555224
2006,BQ,3.1951711483173058
2022,VU,3.1347603495244369
2005,MK,3.515636209489843
1995,CY,3.9110936704754513
2003,BT,4.5951089758269461
1986,GP,2.613507421642614
2016,SX,3.1726680695496783
2009,AZ,3.4803503739686446
2011,PW,2.6772912440833139
2015,AG,2.3425718874348229
2018,BI,4.0184893572306688
2004,MU,2.5969326033765143
1993,CV,2.3112317596456413
1968,VI,3.4004654851813325
2016,KW,4.2707574048586467
1956,BM,4.0544131425741057
2018,XK,3.5191850531883397
2007,MU,3.0604305513258945
1991,BQ,2.7857591256278615
1993,DM,4.0479276058326619
2006,MF,3.5343624054087708
1996,ZZ,3.654115790574759
1960,GA,2.6248256867569077
1986,SR,4.457138251435067
1989,SN,2.4291577532688273
2004,WF,2.1125668996590674
1955,TD,2.7617918584599748
2013,LS,3.8538421252760258
1957,ZM,3.8504710298010218
1998,RO,0.17333970311920072
2011,GQ,3.03729897513745
2002,YE,2.4411797836202433
2012,LS,3.9014284710507563
2016,CG,2.7148989755031057
1976,VU,3.0112594961581745
1960,TJ,2.6846565419165596
1968,AM,0.63651416829481278
1960,KZ,3.3328838948614159
1955,IS,2.5867982688019691
1985,GL,1.6392664813437476
1958,BY,1.9722469794234416
1948,ET,2.2620746677370431
1955,BS,3.3264408342009157
2011,SD,3.1982350877255232
1953,SI,2.0226631761723439
1985,VN,1.0018007309931471
2003,DM,3.7377231927338466
2014,MT,2.9756724624707709
1953,CL,4.4908391068538895
1953,SD,3.3500844389337932
1960,IQ,1.5430708444524306
1985,AI,3.2047775241322558
1953,GE,1.9722469794234416
1971,SN,2.3244918893051811
1953,LR,4.1364308720102789
1987,ME,3.0877951970683455
1989,RS,2.1625015332985393
2004,MQ,3.1348465736301074
2011,SK,3.1394400901775024
1953,AD,0.69314718055994529
1993,SO,2.3727664942343676
2009,CV,2.5922722829248572
2010,BL,1.3351054374627693
1963,MV,3.1965854424440123
1993,GU,3.0905505076872033
1999,UZ,1.9035747554275391
1974,IM,3.498758827485291
2002,IM,3.2926686427348417
1977,GH,3.708921070778842
1968,TO,2.3617383667707696
1987,LU,0.59414436240600343
1965,MW,3.0832961869429791
1975,AO,1.7867602029847527
1978,UA,3.8309017108952421
2014,MO,3.2650553199095884
1954,UM,2.3354057260515528
2001,RS,1.7994572467972283
1984,HT,3.3648816437377169
1955,LV,3.0877184883117148
1950,EE,1.8918057250082185
1952,CC,1.4001975506308797
2006,KM,3.2981642637371533
1949,PF,2.1292018396354986
1949,RU,3.651509435964023
2018,MH,2.0250750095836292
1978,FK,2.1964472148580927
1948,KZ,1.7060228212098052
1960,PK,2.9397893045912777
1959,CG,4.1163429398105666
1950,GT,3.1869754603272131
1990,LC,2.7620633546892703
2009,BY,1.7416016931060521
2020,FM,1.9197043527917248
2000,GS,1.9980915085483903
2013,AZ,2.7617127507070696
1975,BA,0.82545502169296237
1981,GP,4.3376650980289915
1983,LK,4.5139849863062169
1956,SD,1.3321790402101223
1958,NE,0.69314718055994529
1972,SH,1.242453324894
1948,PG,3.1089496083229822
1954,BB,2.55929325144456
1959,BQ,4.1114942728778532
2023,SH,0.45821906876475643
2013,SD,2.7265360410060038
1979,MZ,4.14090684304113
1999,RS,1.4273341714061558
2022,SB,3.8388579677222947
1988,IR,3.1291161242839745
1984,FJ,3.2291108931943691
1962,CX,2.5556019384659234
1947,GL,3.6347578441808173
1999,BT,4.0232379642751477
1948,GN,3.6353626665708059
1986,SV,1.1126091060208265
1961,BZ,3.2772566600087165
1967,CK,1.1770097955201986
1965,VU,2.3002040114001678
2002,IR,3.3337722884173733
1956,MZ,4.7759643529325233
1990,FM,2.8654969516969269
1972,JO,2.1254486899822758
1976,IS,2.2933532073920539
1977,MU,3.2602351076164875
2021,VA,2.1904437499724545
1963,CW,2.8432195693264952
1950,PT,3.1381012928801275
1964,ID,3.8818933822039718
1971,VI,3.2570763218700285
1950,DZ,2.2236986722028962
1956,SV,2.3370521329038318
1950,VC,1.5699951758037918
1954,GE,2.7419586386451531
2011,JE,2.8818234225285919
2023,JP,3.2190996479447982
2007,EH,2.180527109471909
1983,MK,2.1265123643649027
1970,KR,2.2475071457253377
1955,CM,4.13971635981141
1999,LR,1.0397207708399179
1976,HR,2.9809515856644517
1984,SK,1.2554827683067713
2014,BM,3.6336876501319941
2004,HT,2.5030435751844062
2023,JO,3.125809645010472
2018,MF,3.1939415618647375
2014,RW,4.2789870251700846
2015,SS,4.00727854043316
1989,NF,3.6651686474989473
1984,BW,4.5283479428336166
2001,GI,2.2753616073482297
2013,DM,3.57055717505964
2008,MK,3.835454600529232
2016,TJ,2.1596832948180604
1949,OM,0.0
2003,CK,2.5954556877342716
1956,OM,2.5378665421762596
1946,VN,3.9268947155555729
2013,SM,1.2348290696571023
2010,AI,2.7424044622947923
2002,KH,2.9379194902292518
2015,GW,4.1603500049994215
2016,NF,1.5935330282834794
2015,ST,3.6410370860897938
1998,VI,2.5638382761479082
1996,CY,3.7264671576896107
2008,DZ,1.292281817684215
2008,AI,1.1742839601201005
1991,ZM,3.1140790030612071
1979,IQ,2.1317815877329518
1991,MN,1.073542846408523
1999,CK,2.4918979063006614
1948,GU,2.9654232470238586
1993,MH,1.7045174360540287
1992,GW,3.0450382972958727
1950,GQ,1.5390294797027217
1951,MV,1.4172012740674738
2008,AW,3.5210201942611352
1960,AW,3.0894113885935339
2011,NE,2.0667745140401084
2011,LY,3.3616662780900626
2002,PK,3.2907130758058392
2014,BH,2.7359820151741165
2001,VU,2.631947373864453
1975,TH,5.2551373425614782
1990,GP,2.8715750053346696
2006,LB,2.0793405921806087
1960,KN,1.0986122886681096
2008,CF,3.07662331121928
2007,AF,2.669118338178694
1954,GR,4.1975699407647111
1947,SL,2.5449275639523021
1989,PM,1.9908133454235895
2023,AZ,2.0468077327078609
2006,KN,3.0234815680620382
1977,HU,3.3870145396571507
1977,CZ,1.1569474298097455
2015,MC,2.312281669745087
1962,KY,3.6535728585527028
1976,TC,1.8226357942402125
2002,CG,2.6403060046606974
1961,SD,2.4290736305225589
1966,AD,1.5498260458782016
1956,VU,1.0397207708399179
2000,TM,1.0648714962046153
1962,BB,2.2580162656244038
1971,MH,1.5769272362630757
1994,AW,2.8237533960063725
1969,EE,1.4822837675846376
2011,SH,2.0123917519053638
2012,MO,2.4168907656435921
1971,TF,3.3232013669177869
1958,BI,3.1461325068121084
2022,FK,1.3704736936951718
2012,BI,2.6088096248114727
2000,LR,1.4735023850806486
2000,MU,3.3699066768244483
1970,SA,2.5966538924718541
1998,TF,2.2298643904677222
1999,VU,2.6285051905195274
1949,ML,2.3951048894258311
1947,GF,3.201369523306874
1991,NF,2.6971897649084182
1950,BH,1.3624474851916286
1969,LS,1.7127025561527107
1983,KZ,3.5610776673176954
1979,CV,3.0495357579829028
1958,LA,1.7478680974667573
1960,HR,2.2710795644722412
2006,PS,2.7955089491198959
1979,UY,1.3236160195639679
1961,PK,3.356769184563932
1963,VC,3.507571664815742
1987,RO,1.9706412230060193
1974,CW,2.9050642107631215
1968,MQ,2.7103297426421151
1976,KR,1.3078893675434951
1971,LS,2.6701198898068172
1976,GQ,1.7917594692280547
1967,AF,4.744737049009216
1983,HT,1.9745284700985293
1986,PW,3.32403716711213
2006,NF,2.881369141283832
1985,MH,3.6141826040726297
1991,UZ,2.8939579300144138
1947,UM,4.2711821976051141
1959,HN,3.4124897213986078
1957,DZ,2.0941600664107667
1970,BY,2.3693821196946767
1954,VI,2.3923247527017644
1967,NA,3.2642811795397328
1951,EE,0.94157128872270923
1975,AF,2.0657573806114438
1969,UA,2.2835350595143056
1986,AF,0.0
1948,AM,1.267504532115771
1956,LT,3.3880385100283257
1970,SI,2.1958614839274597
1952,FJ,2.6817501875666747
1964,LY,1.2206072645530175
2001,GS,0.30333166695678071
1975,CV,0.52682466415121687
1950,VG,2.8855957071686413
1979,RW,1.9725513063236157
1977,HR,2.6242852566386672
1977,UA,4.4718945034289526
1959,SK,4.1523335950034577
2000,PM,1.8574384714218684
2019,CK,2.5982553051093431
1972,MK,2.780811930727316
1966,BA,2.1639556568820564
2012,KM,3.5208580790101798
1947,HT,2.4010462660132754
1971,EH,3.5173626551932275
2000,PF,3.7587651733001239
1978,TC,3.0391156880191645
1964,TO,2.9853061710174522
1994,MS,3.0163567730241367
1958,DM,1.3660274682651474
2021,SB,1.3336962959108518
2000,BD,1.8728950384292253
2018,BL,2.9057249538509704
2009,KI,2.7088626737929111
2008,MU,3.4330594567497621
1971,MF,3.2375449289954235
1945,BZ,4.9062297520686728
1999,GN,2.4747202729115867
1989,KW,1.0397207708399179
1958,MK,2.9877714524221313
1980,UG,1.6952105346069855
2014,XK,2.186456285698378
2009,ER,3.11377059672525
1945,BO,3.3435102613382353
1951,YE,3.3582146031113012
1952,NC,2.8976680950647618
1945,MW,1.3924942250048802
1948,PR,2.9735154743807075
1953,GT,2.8822896783665706
1996,ER,3.5193079385787471
2013,GQ,3.9232250833246791
2001,AG,2.5630338835152076
1993,BB,2.4848665354906116
1958,MR,2.5019122074486293
1947,DM,2.0982737395252498
1993,GS,0.13586570102492346
2003,ML,2.6119552746509425
1995,AI,3.3569595003411821
1966,VU,2.9245255028810391
2017,SS,3.16834706500992
1984,UZ,2.4052652596072917
2007,TL,3.3624861872911618
1990,PK,2.2922344940623751
2011,LB,3.1325317963635
1987,AO,2.5155833933468261
2021,NF,2.8344488578906142
2000,MT,1.664453799183863
1957,VI,2.8713337221683646
2004,HM,2.2294269071376882
2000,ME,1.5867847075280475
1980,CG,2.4392057710514345
1986,LR,4.2477002903613856
1947,VN,3.5268948230578072
1952,RS,1.0373923246209082
1997,BY,1.863679987341
2009,KM,2.5199157344921952
1955,GG,1.6601000910524291
1975,GN,2.6267748158056903
1982,CM,2.0024992163974318
1948,LS,2.19601924627133
1971,WS,2.4460544465028939
1950,LC,4.1556540132458242
1949,GU,4.2483871393166472
1958,KM,2.839830193049262
1974,FK,0.2868359830561607
1979,WS,2.4084856748416281
2011,KM,3.3238991980103902
1965,SK,4.0686845684930271
1956,UM,3.219482451751519
1968,FM,2.1771405157286203
1970,IM,3.4848525892678426
1965,CC,1.315658070398555
1946,SC,2.9490408130499279
1956,MW,3.2038474667688757
1971,KG,0.69314718055994529
1954,IQ,2.0609569467984308
1971,CU,1.8108674486152878
1952,GW,2.3723515121626519
1978,AZ,1.9686932085049351
1986,NU,2.7508431964813744
1958,CF,1.7917594692280547
1950,GY,3.977274906009455
1957,MW,3.5198325394057752
1986,RE,1.3143738430069454
1975,IE,2.5095324905838976
1977,MN,0.45513348488768446
1964,AS,3.2719270559459805
2009,TD,0.39256877046464517
